duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,lap_number,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,stint_number,lap_start,lap_end,tyre_age_at_start,compound_HARD,compound_MEDIUM,compound_SOFT,air_temperature,humidity,pressure,rainfall,track_temperature,wind_direction,wind_speed,laps_since_stint_start,stint_avg_pace,fuel_corrected_pace
-0.6490046071089806,-0.7782294475989515,-0.6921952981994887,0.7447888885483104,0.9208661530099896,2,10.0,11.0,6.0,0.8387294182133935,3.0,14.0,27.0,7.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.44931366744653756,0.04349913386084481
-0.6967839208388605,1.645447017861444,2.4908776144491696,0.7447888885483104,-2.458459179136762,2,10.0,11.0,7.0,0.8589737649081288,2.0,3.0,7.0,2.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.08418530582835608,1.289363042880376
-0.6967839208388605,1.645447017861444,2.4908776144491696,0.7447888885483104,-2.458459179136762,2,10.0,11.0,7.0,0.8589737649081288,2.0,7.0,10.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.08418530582835608,1.394363042880376
-0.8830831868814171,-0.2438358452539378,0.1966255128026789,0.86418657763381,-0.3339081063173233,2,10.0,11.0,7.0,0.893939469550056,2.0,3.0,7.0,2.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.599274174354366,-0.2559035626976538
-0.8830831868814171,-0.2438358452539378,0.1966255128026789,0.86418657763381,-0.3339081063173233,2,10.0,11.0,7.0,0.893939469550056,2.0,7.0,10.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.599274174354366,-0.15090356269765376
-0.7455039074411315,-0.7805773399292234,-0.7182178721679349,0.7435721313249531,0.9037954948127294,2,10.0,11.0,7.0,0.9065527458207944,3.0,7.0,9.0,0.0,0.0,1.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.011876237044539825,-0.6145954074482499
-0.7455039074411315,-0.7805773399292234,-0.7182178721679349,0.7435721313249531,0.9037954948127294,2,10.0,11.0,7.0,0.9065527458207944,3.0,7.0,8.0,0.0,0.0,1.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.011876237044539825,-0.64959540744825
-0.8415530525306906,-0.8418081291765644,-1.0172851215086058,0.8842047981025107,1.0296866416314254,2,10.0,11.0,6.0,0.9251224980509736,2.0,7.0,10.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.5174267530382622,-0.7527027069223922
-0.8055349268580928,-0.8457363557367211,-0.9908799028076872,0.8842047981025107,1.0987294136794632,2,10.0,11.0,6.0,0.8783479552995971,2.0,4.0,6.0,3.0,1.0,0.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.9196750019160678,-0.8726597321000732
-0.8055349268580928,-0.8457363557367211,-0.9908799028076872,0.8842047981025107,1.0987294136794632,2,10.0,11.0,6.0,0.8783479552995971,2.0,7.0,10.0,6.0,0.0,1.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.9196750019160678,-0.7326597321000732
