air_temperature,date,humidity,meeting_key,pressure,rainfall,session_key,track_temperature,wind_direction,wind_speed
16.2,2025-02-28 15:01:14.497000+00:00,41.0,1253,1017.2,0,9685,21.0,8,2.4
16.2,2025-02-28 15:02:14.501000+00:00,41.0,1253,1017.1,0,9685,21.0,17,2.5
16.1,2025-02-28 15:03:14.501000+00:00,41.0,1253,1017.2,0,9685,20.9,4,2.9
16.1,2025-02-28 15:04:14.498000+00:00,41.0,1253,1017.2,0,9685,20.9,5,2.0
16.1,2025-02-28 15:05:14.500000+00:00,41.0,1253,1017.3,0,9685,20.8,4,1.9
16.1,2025-02-28 15:06:14.502000+00:00,41.0,1253,1017.3,0,9685,20.9,349,1.4
16.1,2025-02-28 15:07:14.501000+00:00,41.0,1253,1017.3,0,9685,20.9,34,2.2
16.2,2025-02-28 15:08:14.501000+00:00,41.0,1253,1017.3,0,9685,20.9,5,1.9
16.1,2025-02-28 15:09:14.503000+00:00,42.0,1253,1017.3,0,9685,20.9,40,2.0
16.2,2025-02-28 15:10:14.502000+00:00,42.0,1253,1017.3,0,9685,20.9,36,1.5
16.2,2025-02-28 15:11:14.503000+00:00,42.0,1253,1017.5,0,9685,20.9,36,0.8
16.2,2025-02-28 15:12:14.504000+00:00,42.0,1253,1017.5,0,9685,20.9,35,1.4
16.2,2025-02-28 15:13:14.505000+00:00,42.0,1253,1017.4,0,9685,20.9,19,1.9
16.2,2025-02-28 15:14:14.504000+00:00,42.0,1253,1017.5,0,9685,20.9,9,0.9
16.2,2025-02-28 15:15:14.506000+00:00,42.0,1253,1017.5,0,9685,20.9,9,0.6
16.2,2025-02-28 15:16:14.507000+00:00,42.0,1253,1017.4,0,9685,20.9,15,1.2
16.2,2025-02-28 15:17:14.509000+00:00,42.0,1253,1017.3,0,9685,20.9,24,1.6
16.2,2025-02-28 15:18:14.508000+00:00,42.0,1253,1017.4,0,9685,20.8,358,2.3
16.2,2025-02-28 15:19:14.508000+00:00,42.0,1253,1017.3,0,9685,20.8,17,2.9
16.2,2025-02-28 15:20:14.509000+00:00,42.0,1253,1017.3,0,9685,20.8,355,1.6
16.1,2025-02-28 15:21:14.509000+00:00,42.0,1253,1017.3,0,9685,20.8,6,2.3
16.2,2025-02-28 15:22:14.509000+00:00,42.0,1253,1017.3,0,9685,20.7,8,2.5
16.1,2025-02-28 15:23:14.512000+00:00,42.0,1253,1017.4,0,9685,20.7,357,2.3
16.1,2025-02-28 15:24:14.518000+00:00,42.0,1253,1017.4,0,9685,20.6,5,3.7
16.1,2025-02-28 15:25:14.512000+00:00,42.0,1253,1017.2,0,9685,20.5,13,3.6
16.1,2025-02-28 15:26:14.512000+00:00,42.0,1253,1017.3,0,9685,20.4,1,2.9
16.1,2025-02-28 15:27:14.514000+00:00,42.0,1253,1017.2,0,9685,20.4,22,2.5
16.1,2025-02-28 15:28:14.529000+00:00,42.0,1253,1017.3,0,9685,20.4,27,3.4
16.1,2025-02-28 15:29:14.515000+00:00,42.0,1253,1017.3,0,9685,20.4,29,3.1
16.1,2025-02-28 15:39:01.273000+00:00,42.0,1253,1017.3,0,9685,20.4,17,1.4
16.1,2025-02-28 15:39:14.527000+00:00,42.0,1253,1017.3,0,9685,20.4,17,1.4
16.1,2025-02-28 15:40:14.525000+00:00,42.0,1253,1017.3,0,9685,20.4,41,1.5
16.1,2025-02-28 15:41:14.527000+00:00,43.0,1253,1017.3,0,9685,20.4,34,1.9
16.1,2025-02-28 15:42:14.525000+00:00,43.0,1253,1017.3,0,9685,20.4,29,1.8
16.1,2025-02-28 15:43:14.529000+00:00,43.0,1253,1017.3,0,9685,20.3,5,1.8
16.1,2025-02-28 15:44:14.537000+00:00,43.0,1253,1017.2,0,9685,20.2,1,2.7
16.0,2025-02-28 15:45:14.528000+00:00,43.0,1253,1017.2,0,9685,20.2,27,2.4
16.0,2025-02-28 15:46:14.532000+00:00,44.0,1253,1017.2,0,9685,20.2,18,2.5
16.0,2025-02-28 15:47:14.531000+00:00,44.0,1253,1017.3,0,9685,20.2,40,2.3
16.0,2025-02-28 15:48:14.536000+00:00,43.0,1253,1017.2,0,9685,20.1,50,2.1
16.0,2025-02-28 15:49:14.533000+00:00,44.0,1253,1017.3,0,9685,20.1,76,1.4
16.0,2025-02-28 15:50:14.534000+00:00,44.0,1253,1017.3,0,9685,20.1,14,1.8
16.0,2025-02-28 15:51:14.533000+00:00,43.0,1253,1017.4,0,9685,20.0,7,3.9
16.0,2025-02-28 15:52:14.542000+00:00,44.0,1253,1017.4,0,9685,20.0,5,2.0
16.0,2025-02-28 15:53:14.565000+00:00,44.0,1253,1017.4,0,9685,20.0,16,2.1
16.0,2025-02-28 15:54:14.536000+00:00,44.0,1253,1017.4,0,9685,20.0,349,2.1
16.0,2025-02-28 15:55:14.536000+00:00,43.0,1253,1017.5,0,9685,20.1,18,2.2
16.0,2025-02-28 15:56:14.536000+00:00,43.0,1253,1017.4,0,9685,20.1,33,1.9
16.0,2025-02-28 15:57:14.540000+00:00,43.0,1253,1017.5,0,9685,20.1,12,1.9
16.0,2025-02-28 15:58:14.538000+00:00,43.0,1253,1017.4,0,9685,20.1,22,2.4
16.1,2025-02-28 15:59:14.540000+00:00,43.0,1253,1017.5,0,9685,20.1,38,2.9
16.0,2025-02-28 16:00:14.540000+00:00,43.0,1253,1017.4,0,9685,20.0,31,2.6
16.0,2025-02-28 16:01:14.546000+00:00,43.0,1253,1017.4,0,9685,20.0,14,2.8
16.0,2025-02-28 16:02:14.540000+00:00,43.0,1253,1017.3,0,9685,20.0,3,2.6
16.0,2025-02-28 16:03:14.541000+00:00,43.0,1253,1017.4,0,9685,19.9,18,2.3
16.0,2025-02-28 16:04:14.542000+00:00,43.0,1253,1017.4,0,9685,19.9,7,2.3
16.0,2025-02-28 16:05:14.543000+00:00,43.0,1253,1017.4,0,9685,19.9,22,2.1
16.0,2025-02-28 16:06:14.543000+00:00,43.0,1253,1017.4,0,9685,19.9,34,2.1
